case_id,document_id,hypothesis_id,gold_label,predicted_label,correct,rule_fired,rule_polarity,matched_phrase,matched_span_start,matched_span_end,evidence_hit,joint_success,failure_family,notes
train::98::nda-4,98,nda-4,Entailment,Contradiction,False,True,negative_fired,for any purpose,3007,3022,True,False,positive case matched a negative phrase (or vice versa) -- possible conflicting/ambiguous phrasing,
train::100::nda-11,100,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::100::nda-16,100,nda-16,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::100::nda-15,100,nda-15,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::100::nda-10,100,nda-10,NotMentioned,Entailment,False,True,positive_fired,negotiat,2815,2823,,False,"rule fired on distractor/false-positive text (NotMentioned->Entailment, matched phrase 'negotiat')",
train::100::nda-2,100,nda-2,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::100::nda-1,100,nda-1,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::100::nda-19,100,nda-19,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::100::nda-12,100,nda-12,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::100::nda-20,100,nda-20,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::100::nda-3,100,nda-3,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::100::nda-18,100,nda-18,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::100::nda-7,100,nda-7,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::100::nda-17,100,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::100::nda-8,100,nda-8,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::100::nda-13,100,nda-13,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::100::nda-5,100,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::100::nda-4,100,nda-4,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::101::nda-11,101,nda-11,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::101::nda-16,101,nda-16,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::101::nda-15,101,nda-15,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::101::nda-10,101,nda-10,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::101::nda-2,101,nda-2,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::101::nda-1,101,nda-1,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::101::nda-19,101,nda-19,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::101::nda-12,101,nda-12,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::101::nda-20,101,nda-20,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::101::nda-3,101,nda-3,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::101::nda-18,101,nda-18,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::101::nda-7,101,nda-7,Contradiction,Entailment,False,True,positive_fired,representatives,10984,10999,False,False,negative case matched a positive phrase -- possible conflicting/ambiguous phrasing,
train::101::nda-17,101,nda-17,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::101::nda-8,101,nda-8,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::101::nda-13,101,nda-13,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::101::nda-5,101,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::101::nda-4,101,nda-4,Entailment,Contradiction,False,True,negative_fired,for any purpose,7663,7678,False,False,positive case matched a negative phrase (or vice versa) -- possible conflicting/ambiguous phrasing,
train::102::nda-11,102,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::102::nda-16,102,nda-16,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::102::nda-15,102,nda-15,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::102::nda-10,102,nda-10,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::102::nda-2,102,nda-2,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::102::nda-1,102,nda-1,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::102::nda-19,102,nda-19,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::102::nda-12,102,nda-12,Entailment,Entailment,True,True,positive_fired,independently develop,3643,3664,True,True,n/a (fully correct),
train::102::nda-20,102,nda-20,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::102::nda-3,102,nda-3,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::102::nda-18,102,nda-18,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::102::nda-7,102,nda-7,Entailment,Entailment,True,True,positive_fired,consultants,1465,1476,True,True,n/a (fully correct),
train::102::nda-17,102,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::102::nda-8,102,nda-8,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::102::nda-13,102,nda-13,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::102::nda-5,102,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::102::nda-4,102,nda-4,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::103::nda-11,103,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::103::nda-16,103,nda-16,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::103::nda-15,103,nda-15,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::103::nda-10,103,nda-10,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::103::nda-2,103,nda-2,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::103::nda-1,103,nda-1,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::103::nda-19,103,nda-19,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::103::nda-12,103,nda-12,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::103::nda-20,103,nda-20,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::103::nda-3,103,nda-3,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::103::nda-18,103,nda-18,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::103::nda-7,103,nda-7,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::103::nda-17,103,nda-17,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::103::nda-8,103,nda-8,NotMentioned,Entailment,False,True,positive_fired,required by law,2174,2189,,False,"rule fired on distractor/false-positive text (NotMentioned->Entailment, matched phrase 'required by law')",
train::103::nda-13,103,nda-13,NotMentioned,Entailment,False,True,positive_fired,already known to,1909,1925,,False,"rule fired on distractor/false-positive text (NotMentioned->Entailment, matched phrase 'already known to')",
train::103::nda-5,103,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::103::nda-4,103,nda-4,Entailment,Contradiction,False,True,negative_fired,for any purpose,1048,1063,True,False,positive case matched a negative phrase (or vice versa) -- possible conflicting/ambiguous phrasing,
train::104::nda-11,104,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::104::nda-16,104,nda-16,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::104::nda-15,104,nda-15,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::104::nda-10,104,nda-10,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::104::nda-2,104,nda-2,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::104::nda-1,104,nda-1,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::104::nda-19,104,nda-19,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::104::nda-12,104,nda-12,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::104::nda-20,104,nda-20,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::104::nda-3,104,nda-3,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::104::nda-18,104,nda-18,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::104::nda-7,104,nda-7,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::104::nda-17,104,nda-17,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::104::nda-8,104,nda-8,NotMentioned,Entailment,False,True,positive_fired,required by law,2075,2090,,False,"rule fired on distractor/false-positive text (NotMentioned->Entailment, matched phrase 'required by law')",
train::104::nda-13,104,nda-13,NotMentioned,Entailment,False,True,positive_fired,already known to,1812,1828,,False,"rule fired on distractor/false-positive text (NotMentioned->Entailment, matched phrase 'already known to')",
train::104::nda-5,104,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::104::nda-4,104,nda-4,Entailment,Contradiction,False,True,negative_fired,for any purpose,986,1001,True,False,positive case matched a negative phrase (or vice versa) -- possible conflicting/ambiguous phrasing,
train::105::nda-11,105,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::105::nda-16,105,nda-16,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::105::nda-15,105,nda-15,Entailment,Entailment,True,True,positive_fired,not be construed to grant,6166,6191,True,True,n/a (fully correct),
train::105::nda-10,105,nda-10,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::105::nda-2,105,nda-2,Contradiction,Contradiction,True,True,negative_fired,financial information,1860,1881,True,True,n/a (fully correct),
train::105::nda-1,105,nda-1,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::105::nda-19,105,nda-19,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::105::nda-12,105,nda-12,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::105::nda-20,105,nda-20,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::105::nda-3,105,nda-3,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::105::nda-18,105,nda-18,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::105::nda-7,105,nda-7,Entailment,Entailment,True,True,positive_fired,consultants,4929,4940,True,True,n/a (fully correct),
train::105::nda-17,105,nda-17,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::105::nda-8,105,nda-8,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::105::nda-13,105,nda-13,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
